id_envio,fecha_envio,cliente_tipo,origen,destino,volumen_m3,ingreso,costo_1milla,costo_troncal,costo_ultimamilla,costo_total,margen_neto,margen_pct
PYM-13453,2025-10-26,Pyme,Quilicura,Concepción,0.045,5700,1980,1501,1253,4734,966,16.94736842105263
PYM-11391,2025-01-29,Pyme,San Bernardo,Concepción,0.04,5700,2011,1502,1303,4816,884,15.508771929824562
PYM-13916,2025-06-06,Pyme,Lampa,Concepción,0.04,5700,1955,1502,1245,4702,998,17.508771929824562
PYM-10534,2025-07-09,Pyme,Providencia,Concepción,0.015,5700,2008,1503,1261,4772,928,16.280701754385966
PYM-11704,2025-04-13,Pyme,Lampa,Concepción,0.042,5700,2104,1503,1215,4822,878,15.403508771929825
PYM-13098,2025-06-29,Pyme,Maipú,Concepción,0.027,5700,2058,1503,1252,4813,887,15.561403508771928
PYM-13926,2025-01-12,Pyme,Providencia,Concepción,0.008,5700,1815,1504,1258,4577,1123,19.701754385964911
PYM-10649,2025-05-14,Pyme,Lampa,Concepción,0.007,5700,1952,1508,1197,4657,1043,18.298245614035089
PYM-11430,2025-04-05,Pyme,Lampa,Concepción,0.008,5700,2127,1508,1243,4878,822,14.421052631578949
PYM-11230,2025-12-25,Pyme,Lampa,Concepción,0.033,5700,1850,1509,1237,4596,1104,19.368421052631579
PYM-11278,2025-09-07,Pyme,Providencia,Concepción,0.04,5700,1891,1512,1233,4636,1064,18.666666666666668
PYM-12261,2025-05-12,Pyme,Santiago,Concepción,0.006,5700,2102,1512,1285,4899,801,14.05263157894737
PYM-10717,2025-03-02,Pyme,Maipú,Concepción,0.047,5700,1859,1514,1289,4662,1038,18.210526315789473
PYM-13592,2025-01-18,Pyme,Providencia,Concepción,0.026,5700,2098,1514,1234,4846,854,14.982456140350878
PYM-11343,2025-12-18,Pyme,Quilicura,Concepción,0.024,5700,1840,1515,1296,4651,1049,18.403508771929825
PYM-12466,2025-11-17,Pyme,Maipú,Concepción,0.038,5700,2189,1515,1247,4951,749,13.140350877192983
PYM-11876,2025-02-20,Pyme,San Bernardo,Concepción,0.037,5700,2134,1516,1209,4859,841,14.754385964912281
PYM-12874,2025-02-20,Pyme,Lampa,Concepción,0.02,5700,2086,1516,1294,4896,804,14.105263157894738
PYM-13405,2025-01-06,Pyme,Maipú,Concepción,0.047,5700,2104,1516,1264,4884,816,14.315789473684209
PYM-11012,2025-12-25,Pyme,Santiago,Concepción,0.032,5700,1930,1519,1221,4670,1030,18.070175438596493
PYM-10017,2025-11-23,Pyme,Quilicura,Concepción,0.045,5700,2123,1520,1296,4939,761,13.350877192982455
PYM-11320,2025-05-21,Pyme,Providencia,Concepción,0.01,5700,2043,1521,1198,4762,938,16.456140350877195
PYM-12266,2025-02-11,Pyme,Quilicura,Concepción,0.025,5700,1995,1521,1302,4818,882,15.473684210526315
PYM-10314,2025-01-21,Pyme,Maipú,Concepción,0.012,5700,2191,1523,1203,4917,783,13.736842105263158
PYM-10740,2025-06-03,Pyme,San Bernardo,Concepción,0.043,5700,2143,1525,1241,4909,791,13.87719298245614
PYM-11439,2025-06-21,Pyme,Lampa,Concepción,0.017,5700,1939,1525,1267,4731,969,17
PYM-11791,2025-10-28,Pyme,Santiago,Concepción,0.01,5700,2184,1525,1209,4918,782,13.719298245614034
PYM-10272,2025-05-04,Pyme,Pudahuel,Concepción,0.047,5700,2171,1526,1249,4946,754,13.228070175438598
PYM-10281,2025-02-23,Pyme,Providencia,Concepción,0.014,5700,2103,1526,1282,4911,789,13.842105263157894
PYM-13114,2025-02-24,Pyme,Quilicura,Concepción,0.014,5700,2055,1528,1194,4777,923,16.192982456140349
PYM-13240,2025-07-24,Pyme,Quilicura,Concepción,0.046,5700,1911,1528,1266,4705,995,17.456140350877192
PYM-11058,2025-03-14,Pyme,San Bernardo,Concepción,0.008,5700,2051,1529,1276,4856,844,14.807017543859649
PYM-13609,2025-10-20,Pyme,Maipú,Concepción,0.02,5700,1900,1529,1288,4717,983,17.245614035087719
PYM-10149,2025-09-25,Pyme,Lampa,Concepción,0.007,5700,1815,1530,1303,4648,1052,18.456140350877192
PYM-13359,2025-06-09,Pyme,Lampa,Concepción,0.046,5700,1965,1530,1272,4767,933,16.368421052631579
PYM-13126,2025-02-21,Pyme,Pudahuel,Concepción,0.024,5700,2080,1531,1252,4863,837,14.684210526315788
PYM-13595,2025-06-04,Pyme,Pudahuel,Concepción,0.006,5700,1827,1532,1190,4549,1151,20.192982456140353
PYM-10002,2025-03-29,Pyme,San Bernardo,Concepción,0.037,5700,1822,1533,1304,4659,1041,18.263157894736842
PYM-11289,2025-12-10,Pyme,San Bernardo,Concepción,0.038,5700,2146,1533,1237,4916,784,13.754385964912281
PYM-11741,2025-12-16,Pyme,Lampa,Concepción,0.045,5700,1845,1533,1193,4571,1129,19.807017543859647
PYM-11155,2025-08-23,Pyme,Quilicura,Concepción,0.048,5700,1964,1534,1243,4741,959,16.824561403508774
PYM-11192,2025-10-09,Pyme,Pudahuel,Concepción,0.042,5700,2022,1534,1254,4810,890,15.6140350877193
PYM-13864,2025-11-10,Pyme,Quilicura,Concepción,0.037,5700,2158,1534,1206,4898,802,14.070175438596491
PYM-11652,2025-10-31,Pyme,Providencia,Concepción,0.011,5700,2027,1535,1285,4847,853,14.964912280701753
PYM-12703,2025-04-19,Pyme,Lampa,Concepción,0.028,5700,2005,1535,1224,4764,936,16.421052631578949
PYM-11414,2025-03-06,Pyme,Lampa,Concepción,0.021,5700,2087,1536,1193,4816,884,15.508771929824562
PYM-13029,2025-04-25,Pyme,Quilicura,Concepción,0.013,5700,1852,1539,1289,4680,1020,17.894736842105264
PYM-13935,2025-04-06,Pyme,Pudahuel,Concepción,0.022,5700,2182,1539,1308,5029,671,11.771929824561402
PYM-10101,2025-03-03,Pyme,Santiago,Concepción,0.029,5700,1911,1540,1210,4661,1039,18.228070175438596
PYM-11007,2025-10-08,Pyme,Quilicura,Concepción,0.027,5700,2172,1540,1280,4992,708,12.421052631578949
PYM-12221,2025-03-07,Pyme,Santiago,Concepción,0.039,5700,2148,1541,1197,4886,814,14.280701754385966
PYM-11508,2025-02-18,Pyme,Maipú,Concepción,0.045,5700,2162,1542,1265,4969,731,12.824561403508772
PYM-11345,2025-04-09,Pyme,Lampa,Concepción,0.011,5700,2172,1544,1241,4957,743,13.035087719298247
PYM-10836,2025-05-05,Pyme,Pudahuel,Concepción,0.04,5700,2064,1546,1271,4881,819,14.368421052631581
PYM-12123,2025-01-11,Pyme,Santiago,Concepción,0.021,5700,2110,1546,1258,4914,786,13.789473684210526
PYM-11013,2025-04-14,Pyme,Quilicura,Concepción,0.008,5700,2149,1547,1216,4912,788,13.824561403508772
PYM-10113,2025-07-15,Pyme,Maipú,Concepción,0.027,5700,1936,1548,1201,4685,1015,17.807017543859651
PYM-10382,2025-02-23,Pyme,Providencia,Concepción,0.029,5700,2085,1548,1287,4920,780,13.684210526315791
PYM-10348,2025-01-28,Pyme,Quilicura,Concepción,0.01,5700,2011,1549,1311,4871,829,14.543859649122806
PYM-12462,2025-09-29,Pyme,Lampa,Concepción,0.02,5700,1868,1549,1256,4673,1027,18.017543859649123
PYM-13659,2025-07-09,Pyme,San Bernardo,Concepción,0.043,5700,2173,1549,1311,5033,667,11.701754385964911
PYM-13410,2025-05-31,Pyme,Providencia,Concepción,0.026,5700,2145,1553,1306,5004,696,12.210526315789473
PYM-10027,2025-12-04,Pyme,Santiago,Concepción,0.038,5700,2169,1556,1219,4944,756,13.263157894736842
PYM-13528,2025-08-04,Pyme,Maipú,Concepción,0.013,5700,2188,1556,1202,4946,754,13.228070175438598
PYM-11574,2025-08-22,Pyme,Pudahuel,Concepción,0.042,5700,1819,1557,1243,4619,1081,18.964912280701753
PYM-12584,2025-09-12,Pyme,Santiago,Concepción,0.027,5700,2127,1557,1293,4977,723,12.684210526315789
PYM-12207,2025-03-09,Pyme,Lampa,Concepción,0.024,5700,2086,1558,1291,4935,765,13.421052631578947
PYM-13319,2025-11-11,Pyme,Santiago,Concepción,0.041,5700,2118,1560,1271,4949,751,13.17543859649123
PYM-12283,2025-10-30,Pyme,San Bernardo,Concepción,0.045,5700,2044,1561,1286,4891,809,14.192982456140351
PYM-11517,2025-04-04,Pyme,Providencia,Concepción,0.04,5700,1835,1563,1247,4645,1055,18.508771929824562
PYM-11810,2025-10-30,Pyme,Pudahuel,Concepción,0.031,5700,1831,1564,1275,4670,1030,18.070175438596493
PYM-12072,2025-01-29,Pyme,Pudahuel,Concepción,0.008,5700,1840,1565,1201,4606,1094,19.192982456140349
PYM-10074,2025-07-31,Pyme,San Bernardo,Concepción,0.012,5700,1830,1566,1239,4635,1065,18.684210526315788
PYM-11373,2025-10-04,Pyme,Lampa,Concepción,0.033,5700,2120,1566,1199,4885,815,14.298245614035087
PYM-13093,2025-12-12,Pyme,Santiago,Concepción,0.017,5700,2078,1566,1227,4871,829,14.543859649122806
PYM-12930,2025-04-02,Pyme,Providencia,Concepción,0.007,5700,1974,1567,1232,4773,927,16.263157894736842
PYM-12664,2025-08-09,Pyme,Maipú,Concepción,0.03,5700,1943,1568,1311,4822,878,15.403508771929825
PYM-12766,2025-04-10,Pyme,Quilicura,Concepción,0.047,5700,1933,1568,1196,4697,1003,17.596491228070175
PYM-12855,2025-07-20,Pyme,Santiago,Concepción,0.038,5700,2075,1570,1251,4896,804,14.105263157894738
PYM-10160,2025-11-15,Pyme,Maipú,Concepción,0.046,5700,1866,1573,1216,4655,1045,18.333333333333332
PYM-13937,2025-10-03,Pyme,Santiago,Concepción,0.035,5700,1959,1573,1193,4725,975,17.105263157894736
PYM-11438,2025-01-18,Pyme,Lampa,La Serena,0.033,5900,2055,1331,1143,4529,1371,23.237288135593221
PYM-12409,2025-03-03,Pyme,Maipú,La Serena,0.024,5900,1998,1331,1254,4583,1317,22.322033898305087
PYM-13608,2025-09-09,Pyme,San Bernardo,La Serena,0.046,5900,1958,1331,1220,4509,1391,23.576271186440678
PYM-11750,2025-02-01,Pyme,San Bernardo,La Serena,0.049,5900,1832,1332,1215,4379,1521,25.779661016949152
PYM-12419,2025-06-29,Pyme,Pudahuel,La Serena,0.016,5900,1938,1332,1170,4440,1460,24.745762711864408
PYM-10952,2025-10-14,Pyme,Quilicura,La Serena,0.043,5900,1837,1334,1199,4370,1530,25.932203389830512
PYM-13802,2025-05-25,Pyme,San Bernardo,La Serena,0.037,5900,2152,1334,1239,4725,1175,19.915254237288135
PYM-13281,2025-12-24,Pyme,Providencia,La Serena,0.01,5900,2063,1336,1225,4624,1276,21.627118644067796
PYM-11999,2025-02-25,Pyme,San Bernardo,La Serena,0.042,5900,2158,1337,1157,4652,1248,21.152542372881356
PYM-13069,2025-05-01,Pyme,Quilicura,La Serena,0.04,5900,2148,1337,1233,4718,1182,20.033898305084747
PYM-10584,2025-08-27,Pyme,Pudahuel,La Serena,0.023,5900,1802,1338,1204,4344,1556,26.372881355932204
PYM-10350,2025-08-01,Pyme,Maipú,La Serena,0.02,5900,2126,1339,1186,4651,1249,21.169491525423727
PYM-11552,2025-03-01,Pyme,Santiago,La Serena,0.025,5900,2055,1339,1170,4564,1336,22.64406779661017
PYM-12202,2025-11-13,Pyme,Santiago,La Serena,0.038,5900,2030,1339,1169,4538,1362,23.084745762711865
PYM-13193,2025-12-10,Pyme,Quilicura,La Serena,0.031,5900,1908,1339,1141,4388,1512,25.6271186440678
PYM-10197,2025-12-18,Pyme,Santiago,La Serena,0.009,5900,2072,1340,1143,4555,1345,22.796610169491522
PYM-10404,2025-04-29,Pyme,San Bernardo,La Serena,0.034,5900,2185,1340,1183,4708,1192,20.203389830508474
PYM-10567,2025-02-13,Pyme,Lampa,La Serena,0.04,5900,2064,1340,1182,4586,1314,22.271186440677969
PYM-12571,2025-06-25,Pyme,Providencia,La Serena,0.022,5900,1892,1340,1250,4482,1418,24.033898305084747
PYM-13719,2025-09-18,Pyme,Providencia,La Serena,0.007,5900,2053,1340,1152,4545,1355,22.966101694915253
PYM-10068,2025-01-01,Pyme,Quilicura,La Serena,0.048,5900,1991,1341,1203,4535,1365,23.135593220338983
PYM-12801,2025-02-12,Pyme,Providencia,La Serena,0.027,5900,2104,1341,1219,4664,1236,20.949152542372882
PYM-13108,2025-10-27,Pyme,Quilicura,La Serena,0.043,5900,1905,1341,1257,4503,1397,23.677966101694913
PYM-12711,2025-09-06,Pyme,San Bernardo,La Serena,0.035,5900,1943,1344,1178,4465,1435,24.322033898305083
PYM-12938,2025-04-14,Pyme,San Bernardo,La Serena,0.017,5900,1886,1344,1155,4385,1515,25.677966101694917
PYM-10528,2025-11-29,Pyme,Santiago,La Serena,0.027,5900,2063,1346,1235,4644,1256,21.288135593220339
PYM-13773,2025-01-05,Pyme,Santiago,La Serena,0.023,5900,2128,1346,1220,4694,1206,20.440677966101696
PYM-10086,2025-05-06,Pyme,Quilicura,La Serena,0.02,5900,1851,1347,1158,4356,1544,26.169491525423727
PYM-11764,2025-11-04,Pyme,San Bernardo,La Serena,0.046,5900,1863,1349,1210,4422,1478,25.050847457627118
PYM-12557,2025-03-03,Pyme,Lampa,La Serena,0.032,5900,2079,1350,1141,4570,1330,22.542372881355931
PYM-10241,2025-05-16,Pyme,Providencia,La Serena,0.022,5900,1959,1351,1259,4569,1331,22.559322033898304
PYM-10886,2025-11-19,Pyme,Santiago,La Serena,0.044,5900,2045,1352,1255,4652,1248,21.152542372881356
PYM-12244,2025-11-24,Pyme,Maipú,La Serena,0.025,5900,1891,1352,1213,4456,1444,24.474576271186439
PYM-13366,2025-04-14,Pyme,San Bernardo,La Serena,0.008,5900,1979,1352,1151,4482,1418,24.033898305084747
PYM-13440,2025-08-15,Pyme,Santiago,La Serena,0.037,5900,1856,1352,1251,4459,1441,24.423728813559322
PYM-11329,2025-06-28,Pyme,San Bernardo,La Serena,0.033,5900,2005,1353,1257,4615,1285,21.779661016949152
PYM-12585,2025-07-04,Pyme,Lampa,La Serena,0.031,5900,2077,1354,1242,4673,1227,20.796610169491526
PYM-12608,2025-12-04,Pyme,Pudahuel,La Serena,0.025,5900,2142,1354,1243,4739,1161,19.677966101694917
PYM-10715,2025-10-21,Pyme,Lampa,La Serena,0.027,5900,2051,1356,1157,4564,1336,22.64406779661017
PYM-12535,2025-04-11,Pyme,Lampa,La Serena,0.025,5900,1801,1356,1140,4297,1603,27.169491525423727
PYM-12894,2025-02-01,Pyme,Lampa,La Serena,0.012,5900,2077,1358,1147,4582,1318,22.338983050847457
PYM-12911,2025-05-04,Pyme,San Bernardo,La Serena,0.026,5900,2166,1359,1204,4729,1171,19.847457627118644
PYM-10329,2025-11-16,Pyme,Santiago,La Serena,0.019,5900,1829,1361,1227,4417,1483,25.135593220338983
PYM-12224,2025-02-02,Pyme,Pudahuel,La Serena,0.021,5900,2173,1361,1213,4747,1153,19.542372881355931
PYM-10798,2025-07-23,Pyme,Pudahuel,La Serena,0.036,5900,1847,1362,1152,4361,1539,26.084745762711865
PYM-11607,2025-10-21,Pyme,Providencia,La Serena,0.036,5900,2057,1362,1227,4646,1254,21.254237288135595
PYM-12190,2025-07-14,Pyme,Quilicura,La Serena,0.045,5900,1943,1362,1209,4514,1386,23.491525423728813
PYM-11509,2025-08-17,Pyme,Providencia,La Serena,0.009,5900,1913,1363,1245,4521,1379,23.372881355932204
PYM-12499,2025-08-28,Pyme,Santiago,La Serena,0.047,5900,2191,1363,1160,4714,1186,20.101694915254235
PYM-11257,2025-02-20,Pyme,Pudahuel,La Serena,0.044,5900,1927,1365,1254,4546,1354,22.949152542372879
PYM-12931,2025-04-19,Pyme,Pudahuel,La Serena,0.007,5900,2011,1368,1235,4614,1286,21.796610169491526
PYM-13324,2025-06-04,Pyme,Lampa,La Serena,0.014,5900,1842,1368,1188,4398,1502,25.457627118644066
PYM-13857,2025-08-26,Pyme,Quilicura,La Serena,0.036,5900,2149,1369,1151,4669,1231,20.864406779661017
PYM-10150,2025-10-09,Pyme,San Bernardo,La Serena,0.019,5900,2078,1371,1250,4699,1201,20.35593220338983
PYM-11515,2025-11-08,Pyme,Maipú,La Serena,0.044,5900,1908,1372,1201,4481,1419,24.050847457627121
PYM-12433,2025-07-06,Pyme,Lampa,La Serena,0.022,5900,2089,1372,1140,4601,1299,22.016949152542374
PYM-11492,2025-07-09,Pyme,Maipú,La Serena,0.02,5900,2004,1374,1160,4538,1362,23.084745762711865
PYM-12394,2025-02-10,Pyme,San Bernardo,La Serena,0.016,5900,1971,1375,1217,4563,1337,22.661016949152543
PYM-13919,2025-08-23,Pyme,Santiago,La Serena,0.033,5900,2137,1375,1244,4756,1144,19.389830508474574
PYM-11254,2025-03-02,Pyme,Santiago,La Serena,0.047,5900,1915,1376,1191,4482,1418,24.033898305084747
PYM-12888,2025-12-24,Pyme,San Bernardo,La Serena,0.035,5900,2098,1377,1182,4657,1243,21.067796610169491
PYM-12691,2025-01-21,Pyme,Quilicura,La Serena,0.038,5900,1858,1378,1166,4402,1498,25.389830508474574
PYM-12856,2025-12-26,Pyme,Pudahuel,La Serena,0.027,5900,1802,1378,1212,4392,1508,25.559322033898308
PYM-12970,2025-04-26,Pyme,San Bernardo,La Serena,0.008,5900,1831,1380,1223,4434,1466,24.847457627118644
PYM-13147,2025-12-04,Pyme,Santiago,La Serena,0.048,5900,1925,1380,1255,4560,1340,22.711864406779661
PYM-11937,2025-05-26,Pyme,Lampa,La Serena,0.037,5900,2139,1382,1208,4729,1171,19.847457627118644
PYM-12714,2025-05-15,Pyme,Providencia,La Serena,0.009,5900,2013,1382,1231,4626,1274,21.593220338983052
PYM-12981,2025-12-23,Pyme,Lampa,La Serena,0.006,5900,2066,1382,1236,4684,1216,20.610169491525422
PYM-11760,2025-02-04,Pyme,Santiago,La Serena,0.008,5900,1976,1383,1232,4591,1309,22.1864406779661
PYM-10383,2025-01-22,Pyme,Maipú,La Serena,0.011,5900,2088,1386,1159,4633,1267,21.474576271186439
PYM-10229,2025-10-04,Pyme,Maipú,La Serena,0.041,5900,2044,1387,1240,4671,1229,20.83050847457627
PYM-13601,2025-05-16,Pyme,Quilicura,La Serena,0.04,5900,2190,1387,1170,4747,1153,19.542372881355931
PYM-13899,2025-09-03,Pyme,San Bernardo,La Serena,0.041,5900,1994,1387,1151,4532,1368,23.186440677966104
PYM-10992,2025-01-07,Pyme,San Bernardo,La Serena,0.045,5900,2131,1389,1211,4731,1169,19.8135593220339
PYM-11886,2025-07-15,Pyme,San Bernardo,La Serena,0.041,5900,2078,1390,1222,4690,1210,20.508474576271183
PYM-11888,2025-05-09,Pyme,San Bernardo,La Serena,0.035,5900,1897,1390,1196,4483,1417,24.01694915254237
PYM-13218,2025-11-02,Pyme,Pudahuel,La Serena,0.033,5900,2039,1390,1195,4624,1276,21.627118644067796
PYM-10944,2025-12-03,Pyme,Pudahuel,La Serena,0.03,5900,1931,1391,1242,4564,1336,22.64406779661017
PYM-12467,2025-01-15,Pyme,Quilicura,La Serena,0.046,5900,2170,1393,1171,4734,1166,19.762711864406779
PYM-13360,2025-07-11,Pyme,Quilicura,La Serena,0.017,5900,1974,1393,1188,4555,1345,22.796610169491522
PYM-10614,2025-02-23,Pyme,Quilicura,La Serena,0.044,5900,2156,1394,1178,4728,1172,19.864406779661017
PYM-11996,2025-11-14,Pyme,San Bernardo,La Serena,0.011,5900,1921,1394,1170,4485,1415,23.983050847457626
PYM-10042,2025-05-23,Pyme,Providencia,La Serena,0.025,5900,1814,1395,1205,4414,1486,25.186440677966104
PYM-13063,2025-07-17,Pyme,Lampa,La Serena,0.036,5900,1961,1395,1247,4603,1297,21.983050847457626
PYM-11686,2025-10-12,Pyme,Lampa,La Serena,0.032,5900,1803,1396,1163,4362,1538,26.067796610169491
PYM-13704,2025-04-28,Pyme,Pudahuel,La Serena,0.01,5900,2052,1396,1181,4629,1271,21.542372881355931
PYM-13941,2025-11-29,Pyme,Quilicura,La Serena,0.043,5900,2007,1396,1165,4568,1332,22.576271186440678
PYM-12438,2025-04-10,Pyme,Pudahuel,La Serena,0.026,5900,2018,1397,1250,4665,1235,20.932203389830509
PYM-12273,2025-03-15,Pyme,Santiago,La Serena,0.036,5900,1846,1399,1235,4480,1420,24.067796610169491
PYM-12913,2025-05-08,Pyme,Maipú,La Serena,0.041,5900,1987,1399,1192,4578,1322,22.406779661016948
PYM-11948,2025-07-28,Pyme,Lampa,La Serena,0.009,5900,2129,1400,1249,4778,1122,19.016949152542374
PYM-12677,2025-05-13,Pyme,Pudahuel,La Serena,0.04,5900,1964,1400,1184,4548,1352,22.915254237288135
PYM-10335,2025-01-21,Pyme,Quilicura,La Serena,0.04,5900,1894,1401,1152,4447,1453,24.627118644067796
PYM-10368,2025-08-16,Pyme,Maipú,La Serena,0.03,5900,1954,1401,1199,4554,1346,22.8135593220339
PYM-10433,2025-02-28,Pyme,Lampa,La Serena,0.037,5900,1907,1402,1172,4481,1419,24.050847457627121
PYM-10372,2025-07-27,Pyme,Pudahuel,La Serena,0.036,5900,2148,1403,1215,4766,1134,19.220338983050848
PYM-11076,2025-08-27,Pyme,Santiago,La Serena,0.007,5900,2152,1403,1238,4793,1107,18.762711864406782
PYM-11985,2025-06-09,Pyme,San Bernardo,La Serena,0.042,5900,2017,1403,1175,4595,1305,22.118644067796613
PYM-11855,2025-01-08,Pyme,Quilicura,La Serena,0.012,5900,1813,1405,1186,4404,1496,25.35593220338983
PYM-13662,2025-04-19,Pyme,Maipú,La Serena,0.035,5900,1841,1406,1176,4423,1477,25.033898305084744
PYM-11296,2025-03-26,Pyme,Maipú,La Serena,0.046,5900,1905,1407,1189,4501,1399,23.711864406779661
PYM-11725,2025-12-25,Pyme,San Bernardo,La Serena,0.047,5900,2188,1407,1196,4791,1109,18.796610169491526
PYM-12228,2025-10-09,Pyme,Maipú,La Serena,0.011,5900,1921,1408,1220,4549,1351,22.898305084745761
PYM-13948,2025-11-30,Pyme,Quilicura,La Serena,0.04,5900,1950,1409,1193,4552,1348,22.847457627118644
PYM-10894,2025-03-18,Pyme,Pudahuel,La Serena,0.043,5900,2021,1412,1252,4685,1215,20.593220338983052
PYM-11217,2025-11-18,Pyme,San Bernardo,La Serena,0.036,5900,1886,1412,1249,4547,1353,22.932203389830509
PYM-11291,2025-11-25,Pyme,Lampa,La Serena,0.025,5900,1835,1412,1211,4458,1442,24.440677966101696
PYM-12550,2025-04-26,Pyme,Quilicura,La Serena,0.027,5900,2137,1412,1184,4733,1167,19.779661016949152
PYM-11136,2025-10-23,Pyme,Santiago,La Serena,0.038,5900,1902,1413,1252,4567,1333,22.593220338983048
PYM-11359,2025-06-25,Pyme,Quilicura,La Serena,0.024,5900,1977,1413,1197,4587,1313,22.254237288135592
PYM-10338,2025-12-28,Pyme,Santiago,La Serena,0.026,5900,1878,1415,1173,4466,1434,24.305084745762713
PYM-11651,2025-07-30,Pyme,Lampa,La Serena,0.046,5900,2056,1415,1158,4629,1271,21.542372881355931
PYM-12208,2025-03-19,Pyme,Pudahuel,La Serena,0.04,5900,2175,1415,1159,4749,1151,19.508474576271187
PYM-11292,2025-01-23,Pyme,Maipú,La Serena,0.007,5900,1812,1416,1231,4459,1441,24.423728813559322
PYM-10926,2025-09-15,Pyme,San Bernardo,La Serena,0.032,5900,2110,1417,1212,4739,1161,19.677966101694917
PYM-10391,2025-10-31,Pyme,Lampa,La Serena,0.024,5900,1844,1418,1232,4494,1406,23.83050847457627
PYM-11019,2025-05-08,Pyme,Pudahuel,La Serena,0.015,5900,2143,1418,1231,4792,1108,18.779661016949152
PYM-11089,2025-05-17,Pyme,San Bernardo,La Serena,0.01,5900,2069,1418,1151,4638,1262,21.389830508474574
PYM-11921,2025-07-11,Pyme,San Bernardo,La Serena,0.044,5900,2023,1418,1169,4610,1290,21.864406779661017
PYM-10223,2025-12-30,Pyme,Quilicura,La Serena,0.042,5900,1803,1420,1247,4470,1430,24.237288135593221
PYM-11641,2025-11-09,Pyme,San Bernardo,La Serena,0.039,5900,1947,1420,1144,4511,1389,23.542372881355934
PYM-13471,2025-01-17,Pyme,San Bernardo,La Serena,0.044,5900,2009,1420,1204,4633,1267,21.474576271186439
PYM-12562,2025-08-15,Pyme,Santiago,La Serena,0.034,5900,2088,1421,1158,4667,1233,20.898305084745765
PYM-11735,2025-09-03,Pyme,Quilicura,La Serena,0.016,5900,1979,1422,1224,4625,1275,21.610169491525426
PYM-12011,2025-05-16,Pyme,Maipú,La Serena,0.006,5900,2064,1422,1241,4727,1173,19.881355932203391
PYM-13245,2025-02-12,Pyme,Santiago,La Serena,0.019,5900,2080,1422,1185,4687,1213,20.559322033898304
PYM-11158,2025-07-25,Pyme,Santiago,La Serena,0.025,5900,1852,1425,1241,4518,1382,23.423728813559322
PYM-12062,2025-05-26,Pyme,Santiago,Concepción,0.023,5900,1932,1426,1212,4570,1330,22.542372881355931
PYM-12099,2025-02-24,Pyme,Quilicura,Concepción,0.044,5900,2007,1426,1187,4620,1280,21.694915254237287
PYM-10163,2025-01-20,Pyme,Pudahuel,La Serena,0.017,5900,2103,1427,1158,4688,1212,20.542372881355934
PYM-11428,2025-02-13,Pyme,Quilicura,La Serena,0.023,5900,1982,1427,1186,4595,1305,22.118644067796613
PYM-12560,2025-12-17,Pyme,Maipú,Concepción,0.013,5900,1879,1427,1279,4585,1315,22.288135593220339
PYM-13173,2025-02-13,Pyme,Maipú,Concepción,0.036,5900,2155,1427,1239,4821,1079,18.288135593220339
